From	To	Species	Gene Name
68576	HBXIP_MOUSE	Mus musculus	hepatitis B virus x interacting protein; similar to hepatitis B virus X interacting protein; predicted gene 15190
74022	GLYR1_MOUSE	Mus musculus	RIKEN cDNA 3930401K13 gene
57294	RS27_MOUSE	Mus musculus	predicted gene 4525; predicted gene 9846; predicted gene 15531; ribosomal protein S27; predicted gene 4180
74026	MSL1_MOUSE	Mus musculus	similar to RIKEN cDNA 4121402D02 gene; male-specific lethal 1 homolog (Drosophila)
57295	Q3U4N2_MOUSE	Mus musculus	isoprenylcysteine carboxyl methyltransferase
57295	ICMT_MOUSE	Mus musculus	isoprenylcysteine carboxyl methyltransferase
57295	Q6PGA6_MOUSE	Mus musculus	isoprenylcysteine carboxyl methyltransferase
57296	Q3U617_MOUSE	Mus musculus	proteasome (prosome, macropain) 26S subunit, non-ATPase, 8
57296	Q3TG45_MOUSE	Mus musculus	proteasome (prosome, macropain) 26S subunit, non-ATPase, 8
57296	PSMD8_MOUSE	Mus musculus	proteasome (prosome, macropain) 26S subunit, non-ATPase, 8
57296	Q8BKP5_MOUSE	Mus musculus	proteasome (prosome, macropain) 26S subunit, non-ATPase, 8
57296	Q3TVY0_MOUSE	Mus musculus	proteasome (prosome, macropain) 26S subunit, non-ATPase, 8
57296	Q9CPS5_MOUSE	Mus musculus	proteasome (prosome, macropain) 26S subunit, non-ATPase, 8
57296	Q3TI95_MOUSE	Mus musculus	proteasome (prosome, macropain) 26S subunit, non-ATPase, 8
57296	Q99JB5_MOUSE	Mus musculus	proteasome (prosome, macropain) 26S subunit, non-ATPase, 8
57296	Q3TW90_MOUSE	Mus musculus	proteasome (prosome, macropain) 26S subunit, non-ATPase, 8
629595	RS25_MOUSE	Mus musculus	similar to 40S ribosomal protein S25; predicted gene 6988; predicted gene 10206; ribosomal protein S25; predicted gene 6029; predicted gene 4963; predicted gene 7926; predicted gene 2225
629595	Q58EA6_MOUSE	Mus musculus	similar to 40S ribosomal protein S25; predicted gene 6988; predicted gene 10206; ribosomal protein S25; predicted gene 6029; predicted gene 4963; predicted gene 7926; predicted gene 2225
110279	A2RRK7_MOUSE	Mus musculus	breakpoint cluster region
110279	Q61223_MOUSE	Mus musculus	breakpoint cluster region
110279	Q80UP7_MOUSE	Mus musculus	breakpoint cluster region
110279	BCR_MOUSE	Mus musculus	breakpoint cluster region
218343	B2X2D9_MOUSE	Mus musculus	tetratricopeptide repeat domain 37
218343	Q6ZQC8_MOUSE	Mus musculus	tetratricopeptide repeat domain 37
218343	Q3UYZ5_MOUSE	Mus musculus	tetratricopeptide repeat domain 37
15374	A2A9X3_MOUSE	Mus musculus	hematological and neurological expressed sequence 1; predicted gene 3687
15374	HN1_MOUSE	Mus musculus	hematological and neurological expressed sequence 1; predicted gene 3687
57267	Q8BNM8_MOUSE	Mus musculus	amyloid beta (A4) precursor protein-binding, family A, member 3
57267	APBA3_MOUSE	Mus musculus	amyloid beta (A4) precursor protein-binding, family A, member 3
57267	Q8BR09_MOUSE	Mus musculus	amyloid beta (A4) precursor protein-binding, family A, member 3
57267	Q3TER1_MOUSE	Mus musculus	amyloid beta (A4) precursor protein-binding, family A, member 3
57267	Q3TDI1_MOUSE	Mus musculus	amyloid beta (A4) precursor protein-binding, family A, member 3
109711	A1BN54_MOUSE	Mus musculus	actinin, alpha 1
109711	ACTN1_MOUSE	Mus musculus	actinin, alpha 1
109711	Q99LJ3_MOUSE	Mus musculus	actinin, alpha 1
218341	RFESD_MOUSE	Mus musculus	Rieske (Fe-S) domain containing
20021	Q99M46_MOUSE	Mus musculus	polymerase (RNA) II (DNA directed) polypeptide C; predicted gene 11993
20021	Q9DB22_MOUSE	Mus musculus	polymerase (RNA) II (DNA directed) polypeptide C; predicted gene 11993
20021	Q3UUX3_MOUSE	Mus musculus	polymerase (RNA) II (DNA directed) polypeptide C; predicted gene 11993
20021	RPB3_MOUSE	Mus musculus	polymerase (RNA) II (DNA directed) polypeptide C; predicted gene 11993
20020	Q3TC95_MOUSE	Mus musculus	polymerase (RNA) II (DNA directed) polypeptide A
20020	O08847_MOUSE	Mus musculus	polymerase (RNA) II (DNA directed) polypeptide A
20020	RPB1_MOUSE	Mus musculus	polymerase (RNA) II (DNA directed) polypeptide A
20022	RPB11_MOUSE	Mus musculus	polymerase (RNA) II (DNA directed) polypeptide J
20022	Q3TYI2_MOUSE	Mus musculus	polymerase (RNA) II (DNA directed) polypeptide J
20022	Q6PI63_MOUSE	Mus musculus	polymerase (RNA) II (DNA directed) polypeptide J
68563	DPM3_MOUSE	Mus musculus	dolichyl-phosphate mannosyltransferase polypeptide 3
68564	NUFP2_MOUSE	Mus musculus	nuclear fragile X mental retardation protein interacting protein 2
20024	TCP4_MOUSE	Mus musculus	similar to Activated RNA polymerase II transcriptional coactivator p15 precursor (SUB1 homolog) (Positive cofactor 4) (PC4) (p14) (Single-stranded DNA-binding protein p9); SUB1 homolog (S. cerevisiae)
68565	Q5U5I3_MOUSE	Mus musculus	mitochondrial ribosomal protein S18A
68565	RT18A_MOUSE	Mus musculus	mitochondrial ribosomal protein S18A
107272	Q543K5_MOUSE	Mus musculus	similar to Phosphoserine aminotransferase 1; phosphoserine aminotransferase 1
107272	Q99JU9_MOUSE	Mus musculus	similar to Phosphoserine aminotransferase 1; phosphoserine aminotransferase 1
107272	SERC_MOUSE	Mus musculus	similar to Phosphoserine aminotransferase 1; phosphoserine aminotransferase 1
107272	Q8BTJ1_MOUSE	Mus musculus	similar to Phosphoserine aminotransferase 1; phosphoserine aminotransferase 1
107272	Q3ULZ3_MOUSE	Mus musculus	similar to Phosphoserine aminotransferase 1; phosphoserine aminotransferase 1
107272	Q3U6K9_MOUSE	Mus musculus	similar to Phosphoserine aminotransferase 1; phosphoserine aminotransferase 1
268882	FBSP1_MOUSE	Mus musculus	F-box protein 45
107271	SYYC_MOUSE	Mus musculus	tyrosyl-tRNA synthetase
107271	A2A7S7_MOUSE	Mus musculus	tyrosyl-tRNA synthetase
268880	CC021_MOUSE	Mus musculus	expressed sequence AI480653
57261	Q925T2_MOUSE	Mus musculus	bromodomain containing 4
57261	Q63ZX2_MOUSE	Mus musculus	bromodomain containing 4
57261	Q3UH70_MOUSE	Mus musculus	bromodomain containing 4
57261	Q8BS78_MOUSE	Mus musculus	bromodomain containing 4
57261	BRD4_MOUSE	Mus musculus	bromodomain containing 4
57261	B0V2V7_MOUSE	Mus musculus	bromodomain containing 4
57261	O35692_MOUSE	Mus musculus	bromodomain containing 4
57261	Q3U3Z2_MOUSE	Mus musculus	bromodomain containing 4
57261	B2RSE4_MOUSE	Mus musculus	bromodomain containing 4
57261	Q3SYK2_MOUSE	Mus musculus	bromodomain containing 4
15361	Q3TE85_MOUSE	Mus musculus	high mobility group AT-hook I, related sequence 1; high mobility group AT-hook 1
15361	Q3TVP0_MOUSE	Mus musculus	high mobility group AT-hook I, related sequence 1; high mobility group AT-hook 1
15361	HMGA1_MOUSE	Mus musculus	high mobility group AT-hook I, related sequence 1; high mobility group AT-hook 1
15361	Q566K0_MOUSE	Mus musculus	high mobility group AT-hook I, related sequence 1; high mobility group AT-hook 1
238722	Q0VFY0_MOUSE	Mus musculus	zinc finger protein 72
238722	Q60916_MOUSE	Mus musculus	zinc finger protein 72
218333	Q8VEG5_MOUSE	Mus musculus	cDNA sequence BC018507
218333	Q6ZQ20_MOUSE	Mus musculus	cDNA sequence BC018507
15366	Q3TP93_MOUSE	Mus musculus	hyaluronan mediated motility receptor (RHAMM)
15366	Q5NC88_MOUSE	Mus musculus	hyaluronan mediated motility receptor (RHAMM)
15366	Q3UPW7_MOUSE	Mus musculus	hyaluronan mediated motility receptor (RHAMM)
15366	HMMR_MOUSE	Mus musculus	hyaluronan mediated motility receptor (RHAMM)
15366	Q3TPG1_MOUSE	Mus musculus	hyaluronan mediated motility receptor (RHAMM)
15366	Q8VDR2_MOUSE	Mus musculus	hyaluronan mediated motility receptor (RHAMM)
218335	CLP1L_MOUSE	Mus musculus	CLPTM1-like
57279	MCAT_MOUSE	Mus musculus	solute carrier family 25 (mitochondrial carnitine/acylcarnitine translocase), member 20
57279	Q7TPW6_MOUSE	Mus musculus	solute carrier family 25 (mitochondrial carnitine/acylcarnitine translocase), member 20
68550	Q8BTE4_MOUSE	Mus musculus	RIKEN cDNA 1110002N22 gene
68550	CQ042_MOUSE	Mus musculus	RIKEN cDNA 1110002N22 gene
68550	Q8VE66_MOUSE	Mus musculus	RIKEN cDNA 1110002N22 gene
170644	UBN1_MOUSE	Mus musculus	ubinuclein 1
170643	KIRR1_MOUSE	Mus musculus	kin of IRRE like (Drosophila)
68558	Q6AXE4_MOUSE	Mus musculus	ankyrin repeat, family A (RFXANK-like), 2
68558	Q3UTL3_MOUSE	Mus musculus	ankyrin repeat, family A (RFXANK-like), 2
68558	Q8C4M9_MOUSE	Mus musculus	ankyrin repeat, family A (RFXANK-like), 2
68558	Q6NZJ1_MOUSE	Mus musculus	ankyrin repeat, family A (RFXANK-like), 2
68558	ANRA2_MOUSE	Mus musculus	ankyrin repeat, family A (RFXANK-like), 2
68558	Q8R052_MOUSE	Mus musculus	ankyrin repeat, family A (RFXANK-like), 2
68559	Q3UKN2_MOUSE	Mus musculus	p53 and DNA damage regulated 1
68559	PDRG1_MOUSE	Mus musculus	p53 and DNA damage regulated 1
68556	Q9CTH8_MOUSE	Mus musculus	uridine-cytidine kinase 1-like 1
68556	UCKL1_MOUSE	Mus musculus	uridine-cytidine kinase 1-like 1
68556	B7ZCR2_MOUSE	Mus musculus	uridine-cytidine kinase 1-like 1
20016	A1L3C2_MOUSE	Mus musculus	polymerase (RNA) I polypeptide C
20016	RPAC1_MOUSE	Mus musculus	polymerase (RNA) I polypeptide C
20016	Q3UJZ9_MOUSE	Mus musculus	polymerase (RNA) I polypeptide C
68554	Q8BTE5_MOUSE	Mus musculus	RIKEN cDNA 1110001A16 gene
20014	A2ACG7_MOUSE	Mus musculus	ribophorin II
20014	Q8CDS0_MOUSE	Mus musculus	ribophorin II
20014	Q3V109_MOUSE	Mus musculus	ribophorin II
20014	Q3U505_MOUSE	Mus musculus	ribophorin II
20014	Q61833_MOUSE	Mus musculus	ribophorin II
20014	RPN2_MOUSE	Mus musculus	ribophorin II
74006	Q3U4P3_MOUSE	Mus musculus	dynamin 1-like
74006	DNM1L_MOUSE	Mus musculus	dynamin 1-like
68552	CD034_MOUSE	Mus musculus	RIKEN cDNA 1110003E01 gene
57275	LENEP_MOUSE	Mus musculus	lens epithelial protein
57275	Q543C4_MOUSE	Mus musculus	lens epithelial protein
15369	Q544R7_MOUSE	Mus musculus	heme oxygenase (decycling) 2
15369	HMOX2_MOUSE	Mus musculus	heme oxygenase (decycling) 2
15369	Q3U6W4_MOUSE	Mus musculus	heme oxygenase (decycling) 2
20019	Q3TUG2_MOUSE	Mus musculus	polymerase (RNA) I polypeptide A
20019	Q3UHI3_MOUSE	Mus musculus	polymerase (RNA) I polypeptide A
20019	Q80Y46_MOUSE	Mus musculus	polymerase (RNA) I polypeptide A
20019	Q05BP7_MOUSE	Mus musculus	polymerase (RNA) I polypeptide A
20019	RPA1_MOUSE	Mus musculus	polymerase (RNA) I polypeptide A
20019	Q8C2X2_MOUSE	Mus musculus	polymerase (RNA) I polypeptide A
20019	Q8BNM6_MOUSE	Mus musculus	polymerase (RNA) I polypeptide A
20019	Q3UZ02_MOUSE	Mus musculus	polymerase (RNA) I polypeptide A
20019	Q05DK4_MOUSE	Mus musculus	polymerase (RNA) I polypeptide A
20019	Q3TU49_MOUSE	Mus musculus	polymerase (RNA) I polypeptide A
20019	Q8BR29_MOUSE	Mus musculus	polymerase (RNA) I polypeptide A
20018	Q545W2_MOUSE	Mus musculus	polymerase (RNA) I polypeptide D; predicted gene 12751
20018	Q8R1M3_MOUSE	Mus musculus	polymerase (RNA) I polypeptide D; predicted gene 12751
20018	RPAC2_MOUSE	Mus musculus	polymerase (RNA) I polypeptide D; predicted gene 12751
20018	Q9D1M1_MOUSE	Mus musculus	polymerase (RNA) I polypeptide D; predicted gene 12751
20018	Q99M44_MOUSE	Mus musculus	polymerase (RNA) I polypeptide D; predicted gene 12751
20017	RPA2_MOUSE	Mus musculus	polymerase (RNA) I polypeptide B
20017	Q3UMX7_MOUSE	Mus musculus	polymerase (RNA) I polypeptide B
20017	A2AP84_MOUSE	Mus musculus	polymerase (RNA) I polypeptide B
20017	Q6P9Q2_MOUSE	Mus musculus	polymerase (RNA) I polypeptide B
12662	A2AD03_MOUSE	Mus musculus	similar to choroidermia; choroidermia
12662	RAE1_MOUSE	Mus musculus	similar to choroidermia; choroidermia
12662	Q3UR39_MOUSE	Mus musculus	similar to choroidermia; choroidermia
12662	Q9CS14_MOUSE	Mus musculus	similar to choroidermia; choroidermia
12662	Q8CBI2_MOUSE	Mus musculus	similar to choroidermia; choroidermia
791260	TOMT_MOUSE	Mus musculus	transmembrane O-methyltransferase
81630	Q3TXW4_MOUSE	Mus musculus	zinc finger and BTB domain containing 22
81630	Q9CTH2_MOUSE	Mus musculus	zinc finger and BTB domain containing 22
81630	ZBT22_MOUSE	Mus musculus	zinc finger and BTB domain containing 22
81630	Q3TW94_MOUSE	Mus musculus	zinc finger and BTB domain containing 22
54615	NPFF_MOUSE	Mus musculus	neuropeptide FF-amide peptide precursor
54615	Q3KNG4_MOUSE	Mus musculus	neuropeptide FF-amide peptide precursor
54614	PR40B_MOUSE	Mus musculus	PRP40 pre-mRNA processing factor 40 homolog B (yeast)
54613	Q8K0W8_MOUSE	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
54613	A6X952_MOUSE	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
54613	A6X951_MOUSE	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
54613	Q8BLV1_MOUSE	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
54613	A6X953_MOUSE	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
54613	SIA10_MOUSE	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
54613	Q9CVW3_MOUSE	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
56193	Q5F271_MOUSE	Mus musculus	pleckstrin
56193	PLEK_MOUSE	Mus musculus	pleckstrin
56193	Q8CAG6_MOUSE	Mus musculus	pleckstrin
56193	Q8C6F4_MOUSE	Mus musculus	pleckstrin
56193	Q5F270_MOUSE	Mus musculus	pleckstrin
76594	DJC18_MOUSE	Mus musculus	DnaJ (Hsp40) homolog, subfamily C, member 18
56194	A0PJI0_MOUSE	Mus musculus	PRP40 pre-mRNA processing factor 40 homolog A (yeast)
56194	A0JLM8_MOUSE	Mus musculus	PRP40 pre-mRNA processing factor 40 homolog A (yeast)
56194	A2AQW6_MOUSE	Mus musculus	PRP40 pre-mRNA processing factor 40 homolog A (yeast)
56194	PR40A_MOUSE	Mus musculus	PRP40 pre-mRNA processing factor 40 homolog A (yeast)
56194	A2AQW5_MOUSE	Mus musculus	PRP40 pre-mRNA processing factor 40 homolog A (yeast)
12663	RAE2_MOUSE	Mus musculus	choroideremia-like
56195	PTBP2_MOUSE	Mus musculus	polypyrimidine tract binding protein 2
56195	Q3V328_MOUSE	Mus musculus	polypyrimidine tract binding protein 2
56196	Q3TIU5_MOUSE	Mus musculus	TRAF and TNF receptor associated protein
56196	TDP2_MOUSE	Mus musculus	TRAF and TNF receptor associated protein
54616	Q5DU26_MOUSE	Mus musculus	exostoses (multiple)-like 3
54616	Q3UUW7_MOUSE	Mus musculus	exostoses (multiple)-like 3
54616	Q6P1H4_MOUSE	Mus musculus	exostoses (multiple)-like 3
54616	EXTL3_MOUSE	Mus musculus	exostoses (multiple)-like 3
56198	HEYL_MOUSE	Mus musculus	hairy/enhancer-of-split related with YRPW motif-like
56190	Q3TLA1_MOUSE	Mus musculus	RNA binding motif protein 38
56190	RBM38_MOUSE	Mus musculus	RNA binding motif protein 38
233545	Q3USB6_MOUSE	Mus musculus	RIKEN cDNA 2210018M11 gene
233545	EMSY_MOUSE	Mus musculus	RIKEN cDNA 2210018M11 gene
332359	TIGD3_MOUSE	Mus musculus	tigger transposable element derived 3
244237	Q3U3N2_MOUSE	Mus musculus	tumor necrosis factor receptor superfamily, member 26
244237	TNR26_MOUSE	Mus musculus	tumor necrosis factor receptor superfamily, member 26
244237	A7MCW7_MOUSE	Mus musculus	tumor necrosis factor receptor superfamily, member 26
244237	Q2NL41_MOUSE	Mus musculus	tumor necrosis factor receptor superfamily, member 26
244238	Q4V9R2_MOUSE	Mus musculus	MAS-related GPR, member E
244238	MRGRE_MOUSE	Mus musculus	MAS-related GPR, member E
56199	ABCBA_MOUSE	Mus musculus	ATP-binding cassette, sub-family B (MDR/TAP), member 10; similar to ABC transporter
54609	UBQL2_MOUSE	Mus musculus	ubiquilin 2
54609	B1AY62_MOUSE	Mus musculus	ubiquilin 2
12660	Q3TLJ9_MOUSE	Mus musculus	choline kinase alpha
12660	Q5J2U5_MOUSE	Mus musculus	choline kinase alpha
12660	CHKA_MOUSE	Mus musculus	choline kinase alpha
12660	Q99KD4_MOUSE	Mus musculus	choline kinase alpha
12660	Q3TL82_MOUSE	Mus musculus	choline kinase alpha
54624	PAF1_MOUSE	Mus musculus	Paf1, RNA polymerase II associated factor, homolog (S. cerevisiae)
83768	Q8R082_MOUSE	Mus musculus	dipeptidylpeptidase 7
83768	DPP2_MOUSE	Mus musculus	dipeptidylpeptidase 7
666634	H2AZ_MOUSE	Mus musculus	H2A histone family, member Z; predicted gene 6722; predicted gene 8203
666634	Q3TFU6_MOUSE	Mus musculus	H2A histone family, member Z; predicted gene 6722; predicted gene 8203
666634	Q3UA95_MOUSE	Mus musculus	H2A histone family, member Z; predicted gene 6722; predicted gene 8203
12651	Q6NVC1_MOUSE	Mus musculus	choline kinase beta
12651	Q54AG5_MOUSE	Mus musculus	choline kinase beta
12651	CHKB_MOUSE	Mus musculus	choline kinase beta
12651	Q8CJF0_MOUSE	Mus musculus	choline kinase beta
12655	Q3UV87_MOUSE	Mus musculus	similar to Chitinase 3-like protein 3 precursor (Secretory protein Ym1) (Eosinophil chemotactic cytokine) (ECF-L); chitinase 3-like 3; predicted gene 6522
12655	Q3U462_MOUSE	Mus musculus	similar to Chitinase 3-like protein 3 precursor (Secretory protein Ym1) (Eosinophil chemotactic cytokine) (ECF-L); chitinase 3-like 3; predicted gene 6522
12655	Q61201_MOUSE	Mus musculus	similar to Chitinase 3-like protein 3 precursor (Secretory protein Ym1) (Eosinophil chemotactic cytokine) (ECF-L); chitinase 3-like 3; predicted gene 6522
12655	CH3L3_MOUSE	Mus musculus	similar to Chitinase 3-like protein 3 precursor (Secretory protein Ym1) (Eosinophil chemotactic cytokine) (ECF-L); chitinase 3-like 3; predicted gene 6522
16478	JUND_MOUSE	Mus musculus	Jun proto-oncogene related gene d
16478	Q52L49_MOUSE	Mus musculus	Jun proto-oncogene related gene d
224938	Q0VDX8_MOUSE	Mus musculus	praja 2, RING-H2 motif containing
224938	PJA2_MOUSE	Mus musculus	praja 2, RING-H2 motif containing
233532	Q3V3T8_MOUSE	Mus musculus	remodeling and spacing factor 1
233532	Q3UUS5_MOUSE	Mus musculus	remodeling and spacing factor 1
233532	Q3UJ04_MOUSE	Mus musculus	remodeling and spacing factor 1
233532	Q3UK64_MOUSE	Mus musculus	remodeling and spacing factor 1
232089	ELMD3_MOUSE	Mus musculus	ELMO/CED-12 domain containing 3
241694	B2RX86_MOUSE	Mus musculus	RIKEN cDNA A230067G21 gene
241694	RGPA2_MOUSE	Mus musculus	RIKEN cDNA A230067G21 gene
16476	Q6TDG5_MOUSE	Mus musculus	Jun oncogene
16476	JUN_MOUSE	Mus musculus	Jun oncogene
16476	Q3V255_MOUSE	Mus musculus	Jun oncogene
16476	Q3US19_MOUSE	Mus musculus	Jun oncogene
16476	Q52L79_MOUSE	Mus musculus	Jun oncogene
16477	Q3U0S8_MOUSE	Mus musculus	Jun-B oncogene
16477	Q3TXR4_MOUSE	Mus musculus	Jun-B oncogene
16477	Q569U6_MOUSE	Mus musculus	Jun-B oncogene
16477	JUNB_MOUSE	Mus musculus	Jun-B oncogene
16477	Q3U2Y0_MOUSE	Mus musculus	Jun-B oncogene
242747	Q3V2G0_MOUSE	Mus musculus	RIKEN cDNA 2810408P10 gene
242747	Q6PEE4_MOUSE	Mus musculus	RIKEN cDNA 2810408P10 gene
666642	RL29_MOUSE	Mus musculus	similar to ribosomal protein; predicted gene 6344; predicted gene 11449; predicted gene 13841; predicted gene 8210; hypothetical protein LOC675793; ribosomal protein L29; predicted gene 12704; predicted gene 7252; predicted gene 8965; predicted gene 13213; predicted gene 8580; predicted gene 15526; predicted gene 7934; predicted gene 5218; predicted gene 5561; predicted gene 8548; predicted gene 12447; predicted gene 8852; predicted gene 12508; predicted gene 6010; predicted gene 13921; predicted gene 8860; predicted gene 13545; predicted gene 9405; predicted gene 6862; predicted gene 13141; predicted gene 10709
666642	Q5M8M8_MOUSE	Mus musculus	similar to ribosomal protein; predicted gene 6344; predicted gene 11449; predicted gene 13841; predicted gene 8210; hypothetical protein LOC675793; ribosomal protein L29; predicted gene 12704; predicted gene 7252; predicted gene 8965; predicted gene 13213; predicted gene 8580; predicted gene 15526; predicted gene 7934; predicted gene 5218; predicted gene 5561; predicted gene 8548; predicted gene 12447; predicted gene 8852; predicted gene 12508; predicted gene 6010; predicted gene 13921; predicted gene 8860; predicted gene 13545; predicted gene 9405; predicted gene 6862; predicted gene 13141; predicted gene 10709
