From	To
19671	Q99KQ3_MOUSE
631323	Q0GUM3_MOUSE
18114	RRP1_MOUSE
15381	HNRPC_MOUSE
13419	DNAS1_MOUSE
13419	Q14BW6_MOUSE
66132	MRRP3_MOUSE
242691	GPTC3_MOUSE
66853	PLPL2_MOUSE
68198	NDUB2_MOUSE
30941	E9PUE2_MOUSE
30941	UBP21_MOUSE
66359	COX20_MOUSE
57837	ERAL1_MOUSE
57837	Q9ESC5_MOUSE
74287	KCMF1_MOUSE
217140	SCRN2_MOUSE
216767	RM22_MOUSE
26419	A6P3E4_MOUSE
26419	G3X8U9_MOUSE
26419	MK08_MOUSE
26419	Q544A0_MOUSE
26419	Q7TSJ7_MOUSE
18176	Q3TMF4_MOUSE
18176	Q4FJP3_MOUSE
18176	Q9D091_MOUSE
12896	CPT2_MOUSE
12896	Q3UN55_MOUSE
69961	RP25L_MOUSE
55988	Q3TGS7_MOUSE
55988	Q3V2H3_MOUSE
55988	Q6ZWQ5_MOUSE
55988	SNX12_MOUSE
66884	APBP2_MOUSE
83796	Q3TXH6_MOUSE
83796	SMRD2_MOUSE
21898	L0CL36_MOUSE
21898	TLR4_MOUSE
215051	BUD13_MOUSE
66647	MAGG1_MOUSE
17254	4F2_MOUSE
56551	THIOM_MOUSE
14050	EYA3_MOUSE
14050	Q3TP96_MOUSE
14050	Q6P4T3_MOUSE
212679	A2RT28_MOUSE
212679	SYMM_MOUSE
21953	TNNI2_MOUSE
100043039	Q5SWJ8_MOUSE
100043039	SC61G_MOUSE
67151	PSMD9_MOUSE
11546	PARP2_MOUSE
58245	GP180_MOUSE
110826	ETFB_MOUSE
233490	ZHANG_MOUSE
18626	PER1_MOUSE
18626	Q5BJ30_MOUSE
18626	Q6A060_MOUSE
107895	MGT5A_MOUSE
107895	Q059T5_MOUSE
69082	ZC3HF_MOUSE
26920	CNTRL_MOUSE
26920	E9Q9E7_MOUSE
26920	R4GML4_MOUSE
54607	SOCS6_MOUSE
211556	E9PYF7_MOUSE
449521	E9QAW0_MOUSE
449521	Q3UGD5_MOUSE
110821	PCCA_MOUSE
110821	Q3UGC8_MOUSE
15499	HSF1_MOUSE
22319	VAMP3_MOUSE
224170	DZIP3_MOUSE
224170	E9QNZ2_MOUSE
68375	NDUA8_MOUSE
21427	VPS72_MOUSE
52700	TXD17_MOUSE
110611	Q3U4Z7_MOUSE
110611	VIGLN_MOUSE
54405	NDUA1_MOUSE
54405	Q545K0_MOUSE
15107	HCDH_MOUSE
319670	EMAL5_MOUSE
74340	F8WGT1_MOUSE
74340	F8WI65_MOUSE
74340	SAHH3_MOUSE
269033	G8CZ53_MOUSE
269033	G8CZ62_MOUSE
269033	LAS2_MOUSE
68292	STT3B_MOUSE
11306	ABCB7_MOUSE
230967	CE104_MOUSE
56406	F6M2J9_MOUSE
56406	Q5XJV5_MOUSE
58180	HIC2_MOUSE
19069	NUP88_MOUSE
19069	Q5QNU0_MOUSE
19069	Q8BQF0_MOUSE
70470	RPR1B_MOUSE
83602	Q0VGZ0_MOUSE
83602	Q149E9_MOUSE
83602	TF2AA_MOUSE
230579	F151A_MOUSE
66244	NEMF_MOUSE
68475	SSNA1_MOUSE
433771	MOS1_MOUSE
18674	G5E902_MOUSE
18674	MPCP_MOUSE
19664	E9Q7W0_MOUSE
19664	Q3U6F1_MOUSE
19664	Q3UM17_MOUSE
19664	SUH_MOUSE
68291	G5E889_MOUSE
68291	MTO1_MOUSE
19179	PRS4_MOUSE
19179	Q542I9_MOUSE
210135	Q6NZI9_MOUSE
210135	Q6P407_MOUSE
210135	Q8BJI2_MOUSE
217578	G3UWZ0_MOUSE
55951	MPC1_MOUSE
55951	Q3UX28_MOUSE
112403	DXO_MOUSE
208266	Q6XZL8_MOUSE
99003	A2BIE1_MOUSE
99003	Q3UR75_MOUSE
16430	Q3U573_MOUSE
16430	STT3A_MOUSE
18082	NIPS1_MOUSE
18082	Q5SVF7_MOUSE
231570	G3X9V7_MOUSE
231570	K1107_MOUSE
231570	Q3TEG0_MOUSE
94315	Q9EQC8_MOUSE
226352	E41L5_MOUSE
12953	CRY2_MOUSE
66588	KCY_MOUSE
72475	Q3U5B9_MOUSE
72475	SSBP3_MOUSE
53319	NXF1_MOUSE
53319	V9GXF3_MOUSE
26936	MPRIP_MOUSE
26936	Q5SWZ5_MOUSE
94061	Q9D3F3_MOUSE
94061	RM01_MOUSE
13803	ENC1_MOUSE
319996	CASC4_MOUSE
319996	E9PZJ6_MOUSE
67210	GATD1_MOUSE
68801	ELOV5_MOUSE
207375	F120C_MOUSE
207375	Q3V3X9_MOUSE
22213	Q3U431_MOUSE
22213	UB2G2_MOUSE
66276	Q9D937_MOUSE
19704	RENT1_MOUSE
53892	PPM1D_MOUSE
53892	Q3TZJ9_MOUSE
53892	Q80WV2_MOUSE
80913	PUM2_MOUSE
80913	Q3TQ29_MOUSE
80913	Q3UR91_MOUSE
11908	ATF1_MOUSE
11908	Q9CWS2_MOUSE
19353	K7Q7T7_MOUSE
19353	Q3TLP8_MOUSE
19353	RAC1_MOUSE
217837	ITPK1_MOUSE
17164	MAPK2_MOUSE
17164	Q3U2P8_MOUSE
68073	F173B_MOUSE
71702	CDC5L_MOUSE
71702	Q3UCF2_MOUSE
66054	CNDP2_MOUSE
217449	Q3UGE1_MOUSE
217449	Q8C0C3_MOUSE
217449	TPC12_MOUSE
68693	HNRL2_MOUSE
100737	B7ZMU0_MOUSE
100737	DCNL4_MOUSE
100737	Q8C5X2_MOUSE
66994	CEP19_MOUSE
19707	E9Q632_MOUSE
19707	REPS1_MOUSE
20683	G3X8Q0_MOUSE
20683	SP1_MOUSE
233724	TM41B_MOUSE
72199	MMS19_MOUSE
223267	GGACT_MOUSE
214444	CK5P2_MOUSE
238505	METH_MOUSE
21807	D3YW86_MOUSE
21807	D3Z0V7_MOUSE
21807	E9QLZ1_MOUSE
21807	H3BLI9_MOUSE
21807	Q3UXU0_MOUSE
21807	T22D1_MOUSE
69792	E0CYA6_MOUSE
69792	MED6_MOUSE
13603	OPN3_MOUSE
69944	Q8BIB6_MOUSE
107271	A2A7S7_MOUSE
107271	SYYC_MOUSE
235047	G3X9G7_MOUSE
235047	Q4KL58_MOUSE
235047	Q8BIJ2_MOUSE
21411	Q66JM6_MOUSE
21411	Q80U46_MOUSE
21411	TCF20_MOUSE
21856	TIM44_MOUSE
212153	J3QQ27_MOUSE
52915	ZMIZ2_MOUSE
380608	TGAP1_MOUSE
386612	THOC6_MOUSE
72008	Q4KL52_MOUSE
72008	ZFY19_MOUSE
67075	A2ADH1_MOUSE
66978	LUC7L_MOUSE
66978	Q3TV90_MOUSE
270058	MAP1S_MOUSE
228026	PDK1_MOUSE
72650	CL065_MOUSE
116905	DPH1_MOUSE
67710	RPB7_MOUSE
71735	LRWD1_MOUSE
27176	Q58ET1_MOUSE
27176	RL7A_MOUSE
11544	ADPRH_MOUSE
11544	Q3U5N4_MOUSE
380753	AT7L1_MOUSE
380753	B2RW07_MOUSE
69597	AFG32_MOUSE
78514	Q8C9L7_MOUSE
78514	RHG10_MOUSE
228812	Q3TAA8_MOUSE
216820	DRS7B_MOUSE
216820	I7DM66_MOUSE
232440	H2AJ_MOUSE
68180	HYI_MOUSE
66138	Q148S9_MOUSE
66138	WBS22_MOUSE
18002	NEDD8_MOUSE
18002	Q3UI46_MOUSE
52202	B2RUP0_MOUSE
52202	RBM34_MOUSE
16978	A6H5U5_MOUSE
16978	G5E8E1_MOUSE
16978	LRRF1_MOUSE
16978	Q8BLV4_MOUSE
236792	MMGT1_MOUSE
234959	MED17_MOUSE
54613	SIA10_MOUSE
19188	G3X9V0_MOUSE
19188	PSME2_MOUSE
19188	Q5SVP3_MOUSE
66165	BCCIP_MOUSE
13626	EED_MOUSE
20444	SIA4B_MOUSE
109978	NAR4_MOUSE
217473	ANKY2_MOUSE
101706	E9Q7G0_MOUSE
101706	Q80Y35_MOUSE
80915	DUS12_MOUSE
80915	Q4KL39_MOUSE
216825	UBP22_MOUSE
68776	TAF11_MOUSE
23808	ASH2L_MOUSE
23808	E9PU93_MOUSE
23808	Q3UJ62_MOUSE
23808	Q3UKZ9_MOUSE
14390	GABPA_MOUSE
27426	NAGPA_MOUSE
353170	TXLNG_MOUSE
27225	DDX24_MOUSE
27225	F8WJA0_MOUSE
105727	S38A1_MOUSE
108148	GALT2_MOUSE
67732	IAH1_MOUSE
19652	Q545K5_MOUSE
19652	Q8BG13_MOUSE
19652	RBM3_MOUSE
56420	PP4C_MOUSE
56420	Q3UNF2_MOUSE
107045	Q7TSZ3_MOUSE
107045	SYLC_MOUSE
74204	XPO6_MOUSE
216848	B1AR17_MOUSE
216848	E9Q614_MOUSE
216848	Q8BR71_MOUSE
216848	Q8K0T3_MOUSE
236732	RBM10_MOUSE
75296	FR1OP_MOUSE
234664	E0CZE0_MOUSE
234664	Q3UK27_MOUSE
234664	ULA1_MOUSE
67126	ATP5E_MOUSE
67126	Q545F5_MOUSE
66880	Q9CSR8_MOUSE
66880	RSRC1_MOUSE
66047	RM54_MOUSE
69028	MITD1_MOUSE
225010	B0V2Q7_MOUSE
225010	LCLT1_MOUSE
208501	CQ089_MOUSE
380601	FAKD5_MOUSE
76826	NUBPL_MOUSE
93706	Q91XX1_MOUSE
11848	Q4VAE6_MOUSE
11848	RHOA_MOUSE
12856	COX17_MOUSE
12856	Q54AC6_MOUSE
622976	Q8BHV4_MOUSE
20336	EXOC4_MOUSE
20336	Q8CA11_MOUSE
26896	MED14_MOUSE
223722	FABD_MOUSE
68033	COX19_MOUSE
66801	PKRI1_MOUSE
18563	E9QPD7_MOUSE
18563	G5E8R3_MOUSE
18563	Q3UFS6_MOUSE
18563	Q8BP54_MOUSE
108837	IBTK_MOUSE
241547	HARB1_MOUSE
223978	CPPED_MOUSE
234825	G3X961_MOUSE
18024	NF2L2_MOUSE
19185	PSMD4_MOUSE
19185	Q3ULG4_MOUSE
212862	CHPT1_MOUSE
212862	D3YU39_MOUSE
212862	D3Z6W4_MOUSE
212862	D6RCW3_MOUSE
68332	SDHF1_MOUSE
73919	LYRM1_MOUSE
73132	GDC_MOUSE
13486	NC2B_MOUSE
66092	GHITM_MOUSE
330361	GCFC2_MOUSE
217379	UBX2A_MOUSE
83409	LTOR2_MOUSE
72141	ADPGK_MOUSE
72141	Q3UDS7_MOUSE
226412	B9EHE8_MOUSE
226412	E9Q9Q2_MOUSE
226412	Q80ZH9_MOUSE
66142	COX7B_MOUSE
66142	Q5FW98_MOUSE
192657	ELL2_MOUSE
56336	B4GT5_MOUSE
56336	Q3U7I0_MOUSE
100169	PHAR4_MOUSE
66048	EMC6_MOUSE
72042	COTL1_MOUSE
72042	Q544F6_MOUSE
52206	APC4_MOUSE
52206	Q3TM92_MOUSE
110954	RL10_MOUSE
64050	YETS4_MOUSE
80291	RIPL2_MOUSE
219249	TDRD3_MOUSE
12385	CTNA1_MOUSE
12385	Q545R0_MOUSE
67707	RM24_MOUSE
19056	E0CZ78_MOUSE
19056	G3X8U7_MOUSE
19056	PP2BB_MOUSE
59032	P2R3C_MOUSE
105835	F8WIA4_MOUSE
105835	SGSM3_MOUSE
277939	C2CD3_MOUSE
235293	SC5D_MOUSE
16785	RSSA_MOUSE
53381	PRDX4_MOUSE
57439	Q9CSF0_MOUSE
57439	TM183_MOUSE
68197	NDUC2_MOUSE
65114	Q3TRJ1_MOUSE
65114	VPS35_MOUSE
74729	SETMR_MOUSE
217410	TRIB2_MOUSE
66148	DJC15_MOUSE
57357	F6WPW1_MOUSE
57357	PORED_MOUSE
241490	Q3US38_MOUSE
241490	RBM45_MOUSE
76547	TM101_MOUSE
73469	Q3UH35_MOUSE
73469	RNF38_MOUSE
29805	ZNHI2_MOUSE
16434	ITPA_MOUSE
16434	Q60I30_MOUSE
50708	H12_MOUSE
50708	Q5SZA3_MOUSE
26409	M3K7_MOUSE
26409	Q543B5_MOUSE
26409	Q923A8_MOUSE
56040	Q58E35_MOUSE
56040	RLA1_MOUSE
73739	CBY1_MOUSE
19290	PURA_MOUSE
667034	Q9D8C9_MOUSE
20239	ATX2_MOUSE
20239	E9QM77_MOUSE
20239	Q3UX07_MOUSE
67920	MAK16_MOUSE
385354	FRMD7_MOUSE
13990	SMRCD_MOUSE
73086	KS6A5_MOUSE
66593	DBLOH_MOUSE
14766	GPR56_MOUSE
72590	PPME1_MOUSE
226043	CBWD1_MOUSE
104859	Q3UH45_MOUSE
104859	Q8CDN4_MOUSE
14300	FRG1_MOUSE
14300	Q78P92_MOUSE
74356	K895L_MOUSE
67857	PPP6_MOUSE
74895	CC181_MOUSE
216873	SPAG7_MOUSE
170625	Q8C788_MOUSE
26895	CSN7B_MOUSE
74133	SMG8_MOUSE
58799	CRBN_MOUSE
107829	THOC5_MOUSE
18080	E9Q4S3_MOUSE
18080	NIN_MOUSE
18080	Q3UR16_MOUSE
18080	Q674R4_MOUSE
66757	ADAT2_MOUSE
217218	AT7L3_MOUSE
15903	ID3_MOUSE
15903	Q545W1_MOUSE
641376	TM40L_MOUSE
224023	KLH22_MOUSE
56218	Q5NBZ1_MOUSE
56218	Q80XS2_MOUSE
56218	Q9JMG9_MOUSE
66459	PREY_MOUSE
70103	D3YZ33_MOUSE
70103	ZNHI1_MOUSE
27886	DGC14_MOUSE
27886	Q3UFM6_MOUSE
104416	BAP1_MOUSE
226026	SMC5_MOUSE
66172	MED11_MOUSE
68839	ANR46_MOUSE
67224	MED29_MOUSE
170930	SUMO2_MOUSE
19134	PRP4B_MOUSE
19134	Q8C5G1_MOUSE
50724	SP30L_MOUSE
110119	MPI_MOUSE
110119	Q3V100_MOUSE
68708	RBL2A_MOUSE
14775	GPX1_MOUSE
12539	CDC37_MOUSE
26370	CETN2_MOUSE
22019	TPP2_MOUSE
77832	TCHP_MOUSE
67011	METL6_MOUSE
68734	E9Q481_MOUSE
68734	P4R3A_MOUSE
68917	HINT2_MOUSE
68917	Q5M9J2_MOUSE
228829	PHF20_MOUSE
69009	THAP7_MOUSE
67207	LSM1_MOUSE
67207	Q544C9_MOUSE
18632	E9PXK7_MOUSE
18632	PX11B_MOUSE
102122	F192A_MOUSE
114863	PROSC_MOUSE
114863	Q544R1_MOUSE
114863	Q6P8V7_MOUSE
114863	Q80ZV3_MOUSE
24074	TAF7_MOUSE
18572	RRP5_MOUSE
66213	MED7_MOUSE
68499	RM53_MOUSE
66114	DJC30_MOUSE
66964	GOT1B_MOUSE
93683	GLCE_MOUSE
110006	BGLR_MOUSE
76892	RNFT1_MOUSE
80744	B1AYU7_MOUSE
80744	CWC22_MOUSE
215999	MCU_MOUSE
12361	B9EJ23_MOUSE
12361	CSKP_MOUSE
67197	ZCRB1_MOUSE
216853	WAP53_MOUSE
68449	TB10B_MOUSE
13885	ESTD_MOUSE
13885	H3BKH6_MOUSE
66849	IPP2_MOUSE
13016	CTBP1_MOUSE
18718	PI42A_MOUSE
18718	Q544E3_MOUSE
67106	ARCH_MOUSE
67106	B2KGA7_MOUSE
13191	D3YX34_MOUSE
13191	DCTN1_MOUSE
13191	E9Q3M3_MOUSE
13191	E9Q586_MOUSE
13191	Q3TRF1_MOUSE
13191	Q6NZM3_MOUSE
67945	RL41_MOUSE
227624	RABL6_MOUSE
68095	OCAD1_MOUSE
231915	D3YW34_MOUSE
231915	E9QLC6_MOUSE
231915	USPL1_MOUSE
66398	COMD5_MOUSE
28010	C0KL25_MOUSE
28010	MIIP_MOUSE
14854	GSHB_MOUSE
14854	Q541E2_MOUSE
20112	KS6A2_MOUSE
20112	Q7TPD5_MOUSE
72982	TM138_MOUSE
75221	DPP3_MOUSE
75221	Q3UDF3_MOUSE
66171	6PGL_MOUSE
66171	D3Z4X1_MOUSE
68115	CB047_MOUSE
50784	G3XA61_MOUSE
50784	LPP2_MOUSE
103583	FBW1B_MOUSE
17974	NCK2_MOUSE
17974	Q8BQ28_MOUSE
67952	Q4KL41_MOUSE
67952	TOM20_MOUSE
237336	TBPL1_MOUSE
21648	DYLT1_MOUSE
11861	ARL4A_MOUSE
97122	B2RTM0_MOUSE
97122	H4_MOUSE
69207	E9Q6E5_MOUSE
69207	Q3TR16_MOUSE
69207	Q3UIX4_MOUSE
69207	Q3URV9_MOUSE
69207	Q8BV04_MOUSE
64213	Q99M95_MOUSE
64213	ST7_MOUSE
52036	G5E8R4_MOUSE
52036	PP6R3_MOUSE
75210	E9Q601_MOUSE
75210	PRR3_MOUSE
75210	Q3V0R7_MOUSE
68020	APOP1_MOUSE
12454	Q3U3M5_MOUSE
218613	B9EHL0_MOUSE
218613	MIER3_MOUSE
207777	RIMB1_MOUSE
229487	GATB_MOUSE
170718	Q91VA7_MOUSE
18584	PDE8A_MOUSE
99138	STAR7_MOUSE
76551	CCDC6_MOUSE
67899	COXM1_MOUSE
433022	B2RXA1_MOUSE
329910	A2AVR6_MOUSE
329910	ACO11_MOUSE
329910	Q543P6_MOUSE
329910	Q8CAL6_MOUSE
79464	D3Z6I3_MOUSE
79464	LIAS_MOUSE
68053	UBX2B_MOUSE
240174	THADA_MOUSE
223696	TOM22_MOUSE
20788	SRBP2_MOUSE
14718	AATC_MOUSE
67019	ARP6_MOUSE
70997	SPEF1_MOUSE
228769	A2AU35_MOUSE
228769	PSMF1_MOUSE
606496	GSK3A_MOUSE
625249	GPX41_MOUSE
625249	GPX42_MOUSE
625249	Q76LV0_MOUSE
76809	BRI3B_MOUSE
76467	MSRB2_MOUSE
238023	HEXDC_MOUSE
52575	MRRP1_MOUSE
237107	GNL3L_MOUSE
22758	Q6ZQB8_MOUSE
22758	Q8C6D3_MOUSE
22758	ZSC12_MOUSE
72167	THUM2_MOUSE
227290	J3QN89_MOUSE
227290	Q3TJ22_MOUSE
270086	OGFD1_MOUSE
268980	STRN_MOUSE
67472	MTFR1_MOUSE
67472	Q3TTQ5_MOUSE
240263	B2RRW5_MOUSE
240263	FEM1C_MOUSE
11949	A2AKU9_MOUSE
11949	ATPG_MOUSE
11949	Q3UD06_MOUSE
11949	Q8C2Q8_MOUSE
12593	CDYL_MOUSE
22791	DNJC2_MOUSE
22791	E9Q9H2_MOUSE
64945	CLD12_MOUSE
100503724	TIM14_MOUSE
75617	Q58EA6_MOUSE
75617	RS25_MOUSE
26413	MK01_MOUSE
69940	EXOC1_MOUSE
69940	Q5PPR2_MOUSE
69940	Q6P1Y9_MOUSE
26941	NHRF1_MOUSE
26941	Q3TG37_MOUSE
30931	Q3TV62_MOUSE
30931	TOR1A_MOUSE
100042786	E9QJZ1_MOUSE
107734	RM30_MOUSE
270106	Q5RKP3_MOUSE
270106	RL13_MOUSE
238037	CB044_MOUSE
215814	Q3UFK1_MOUSE
215814	Q8CEI3_MOUSE
66653	BRF2_MOUSE
407785	NDUS6_MOUSE
56399	AKAP8_MOUSE
56399	Q059U9_MOUSE
13871	ERCC2_MOUSE
66433	CHCH7_MOUSE
67160	EF1G_MOUSE
67160	Q4FZK2_MOUSE
78323	F219B_MOUSE
54383	PHC2_MOUSE
20286	F8VPP8_MOUSE
11843	ARF4_MOUSE
11843	Q14BR4_MOUSE
103425	D3YU17_MOUSE
103425	NCLN_MOUSE
68731	Q3UKZ0_MOUSE
68731	RBFA_MOUSE
53761	PRC2A_MOUSE
66480	Q5M8Q0_MOUSE
66480	RL15_MOUSE
68514	MICU2_MOUSE
66514	ASGL1_MOUSE
21916	TMOD1_MOUSE
83997	D3Z7V3_MOUSE
83997	H7BX64_MOUSE
83997	SLMAP_MOUSE
14359	FXR1_MOUSE
100494	ZFN2A_MOUSE
20822	Q3TJ75_MOUSE
20822	RO60_MOUSE
68975	MED27_MOUSE
16563	E0CZ72_MOUSE
16563	KIF2A_MOUSE
16563	Q9D481_MOUSE
102334	ANR10_MOUSE
102334	Q8BG46_MOUSE
102334	Q8BYG1_MOUSE
56280	RM37_MOUSE
66958	TMX2_MOUSE
73847	F110A_MOUSE
70207	TACO1_MOUSE
76915	MND1_MOUSE
94044	B2L13_MOUSE
14433	D2KHZ9_MOUSE
14433	G3P_MOUSE
67245	PELI1_MOUSE
67245	Q5SRW7_MOUSE
23942	MTA2_MOUSE
210998	B6YY24_MOUSE
210998	F91A1_MOUSE
226162	DPCD_MOUSE
64656	RT23_MOUSE
212528	E9PWD4_MOUSE
212528	TRM1_MOUSE
69019	SPCS1_MOUSE
19684	Q3TH46_MOUSE
19684	Q7TSG6_MOUSE
19684	RADI_MOUSE
330817	DHYS_MOUSE
330817	Q811L9_MOUSE
69955	G3X9Q4_MOUSE
69955	Q8BW46_MOUSE
69955	SYFM_MOUSE
19724	RFX1_MOUSE
381066	Q6DFU8_MOUSE
270163	D3Z3A8_MOUSE
270163	MYO9A_MOUSE
227700	A2AWI7_MOUSE
227700	A2AWI9_MOUSE
227700	B0LDS3_MOUSE
227700	SHLB2_MOUSE
18453	PDIA1_MOUSE
217207	DHX8_MOUSE
19330	Q0PD38_MOUSE
19330	RAB18_MOUSE
76789	MZT1_MOUSE
15278	B2RSE6_MOUSE
15278	TFB2M_MOUSE
56353	RYBP_MOUSE
75033	MEI4L_MOUSE
243819	PP6R1_MOUSE
382137	FDXA1_MOUSE
224432	Q6PFF0_MOUSE
224432	Q7TSH6_MOUSE
105440	E9PUA6_MOUSE
105440	KCTD9_MOUSE
320213	SENP5_MOUSE
70511	FA86A_MOUSE
67179	A0PK78_MOUSE
67179	CCD25_MOUSE
226144	ERLN1_MOUSE
66834	ACO13_MOUSE
66834	Q4VA32_MOUSE
21815	G3UWC5_MOUSE
21815	Q3TVD4_MOUSE
21815	TGIF1_MOUSE
72630	HS12B_MOUSE
12234	FBW1A_MOUSE
94212	A6H659_MOUSE
94212	PHAG1_MOUSE
20103	Q91V55_MOUSE
20103	RS5_MOUSE
67036	RM45_MOUSE
67684	LC7L3_MOUSE
100503043	E9PWM3_MOUSE
269261	Q5BLK0_MOUSE
269261	RL12_MOUSE
17993	E9QPX3_MOUSE
17993	NDUS4_MOUSE
212999	E9PV58_MOUSE
212999	Q3U1S0_MOUSE
212999	TNPO2_MOUSE
320376	BCORL_MOUSE
26961	RL8_MOUSE
72723	ZN569_MOUSE
209357	Q3UZB8_MOUSE
209357	TF2H3_MOUSE
12055	BCL7C_MOUSE
60321	WBP11_MOUSE
100033459	PYDC3_MOUSE
224904	QIL1_MOUSE
56626	DPOLL_MOUSE
20405	Q3TRJ7_MOUSE
20405	SH3G1_MOUSE
74122	TMM43_MOUSE
78581	UTP23_MOUSE
15194	G3X9H5_MOUSE
20021	Q99M46_MOUSE
19084	KAP0_MOUSE
19084	Q3TYK4_MOUSE
67199	Q9CQF7_MOUSE
228019	METL8_MOUSE
226976	KANL3_MOUSE
12330	CALX_MOUSE
12330	Q5SUC3_MOUSE
100041294	SPT4B_MOUSE
26932	2A5E_MOUSE
78825	DESI2_MOUSE
78825	Q8BIB9_MOUSE
239555	B2RPW2_MOUSE
239555	MID51_MOUSE
19299	ABCD3_MOUSE
19299	Q9DBZ6_MOUSE
83962	BTBD1_MOUSE
432508	CPSF6_MOUSE
432508	H3BJ30_MOUSE
432508	H3BJW3_MOUSE
56440	Q6NZD2_MOUSE
56440	SNX1_MOUSE
73078	MPPB_MOUSE
17064	C1QR1_MOUSE
232533	ST38L_MOUSE
228866	PCIF1_MOUSE
228866	Q542C3_MOUSE
19197	A1L3Q1_MOUSE
110958	M1AP_MOUSE
17391	MMP24_MOUSE
68585	Q78NS1_MOUSE
68585	Q8BH78_MOUSE
68585	Q8BHF5_MOUSE
68585	RTN4_MOUSE
67676	RPP21_MOUSE
66690	Q78HW2_MOUSE
66690	TM186_MOUSE
13135	DAD1_MOUSE
207352	A0AUN0_MOUSE
207352	G3X928_MOUSE
20922	SPT4A_MOUSE
546336	A2BFE8_MOUSE
66074	KISHA_MOUSE
11958	ATP5I_MOUSE
241846	LS14B_MOUSE
241846	Q4KL69_MOUSE
59003	MAEA_MOUSE
217331	Q3UYU7_MOUSE
217331	UNK_MOUSE
228980	E9QAP7_MOUSE
74270	UBP20_MOUSE
11651	AKT1_MOUSE
20393	E9Q1B0_MOUSE
20393	E9Q8C1_MOUSE
20393	SGK1_MOUSE
387609	ZHX2_MOUSE
26430	G3X8U8_MOUSE
74123	FOXP4_MOUSE
67418	PPIL4_MOUSE
14594	GGTA1_MOUSE
14594	Q3TXW0_MOUSE
14594	Q8C2H7_MOUSE
14594	Q91W00_MOUSE
14594	Q9DBU1_MOUSE
23894	Q7TPV0_MOUSE
23894	Q91YN8_MOUSE
23894	TF2H2_MOUSE
212198	WDR25_MOUSE
277854	DEPD5_MOUSE
277854	E9QAT3_MOUSE
277854	Q6GQV2_MOUSE
277854	Q8BVE2_MOUSE
71765	KLDC3_MOUSE
12450	CCNG1_MOUSE
12450	Q5D0F7_MOUSE
12450	Q5NC86_MOUSE
98985	CLP1_MOUSE
20918	EIF1_MOUSE
20918	Q4V9T8_MOUSE
67145	TOM34_MOUSE
268395	3MG_MOUSE
233913	CP058_MOUSE
58207	S43A3_MOUSE
68046	CR021_MOUSE
214498	CDC73_MOUSE
18708	P85A_MOUSE
18708	Q3TP23_MOUSE
18708	Q80UI5_MOUSE
18708	Q8C7P2_MOUSE
52838	DNLZ_MOUSE
52838	Q8K0F4_MOUSE
232976	ZN574_MOUSE
240087	E9QK89_MOUSE
240087	MDC1_MOUSE
54196	G3UWS5_MOUSE
54196	PABP2_MOUSE
13688	4EBP2_MOUSE
13688	Q3UFP6_MOUSE
54161	COPG1_MOUSE
54161	Q7TNQ1_MOUSE
80750	N4BP1_MOUSE
80750	Q5EBQ4_MOUSE
230917	Q3TXY3_MOUSE
230917	Q8C397_MOUSE
230917	Q8C9U2_MOUSE
230917	TM201_MOUSE
71769	BBS10_MOUSE
66492	ZMAT2_MOUSE
21372	TBL1X_MOUSE
214084	VMAT2_MOUSE
50760	FBX17_MOUSE
50760	Q3V064_MOUSE
66948	ACAD8_MOUSE
78287	RBNS5_MOUSE
108903	TBCD_MOUSE
29856	SMTN_MOUSE
69076	TRIA1_MOUSE
140559	IGSF8_MOUSE
16498	KCAB2_MOUSE
16498	Q3U7L1_MOUSE
16498	Q3UPV6_MOUSE
71752	D3Z7I0_MOUSE
71752	TF3C2_MOUSE
18537	E0CYV0_MOUSE
18537	E9PWE0_MOUSE
18537	Q8BPI6_MOUSE
79554	CPTP_MOUSE
94353	HMGN3_MOUSE
94093	E9QME5_MOUSE
94093	E9QP19_MOUSE
94093	TRI33_MOUSE
11837	Q5M8R8_MOUSE
11837	RLA0_MOUSE
57312	RT31_MOUSE
16180	E9Q6I2_MOUSE
16180	IL1AP_MOUSE
16180	Q3UEL3_MOUSE
16180	Q3UVZ1_MOUSE
16180	Q3V2X3_MOUSE
69804	B2RVQ1_MOUSE
69804	TM147_MOUSE
75292	D3Z6I0_MOUSE
75292	KPCD3_MOUSE
75292	Q5FWX6_MOUSE
56046	UQCC1_MOUSE
72748	HDHD3_MOUSE
18245	OAZ1_MOUSE
19052	PP2AA_MOUSE
26554	CUL3_MOUSE
94213	DDX50_MOUSE
94213	Q8BRU5_MOUSE
15247	HIAT1_MOUSE
20224	Q99JZ4_MOUSE
67440	PAPD1_MOUSE
68936	SIM11_MOUSE
14755	PIGQ_MOUSE
14755	Q3TD14_MOUSE
14755	Q3TF56_MOUSE
67143	IKZF5_MOUSE
28088	RTCB_MOUSE
66308	B2RTG9_MOUSE
66308	MPLKI_MOUSE
192174	RWDD4_MOUSE
231380	UBA6_MOUSE
104625	CNOT6_MOUSE
67039	RBM25_MOUSE
232811	SV422_MOUSE
19356	Q3UYY2_MOUSE
19356	RAD17_MOUSE
75541	E0CYM0_MOUSE
75541	G5E8L3_MOUSE
71985	ACD10_MOUSE
67509	SMDC1_MOUSE
17385	MMP11_MOUSE
17385	Q3UQT3_MOUSE
